STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE,ID_COUNTY
46,119,Sully,South Dakota,1373,44.710627,-100.121731,46_119
46,121,Todd,South Dakota,9612,43.248143,-100.783743,46_121
46,123,Tripp,South Dakota,5644,43.349802,-99.851545,46_123
46,125,Turner,South Dakota,8347,43.301965,-97.115892,46_125
46,127,Union,South Dakota,14399,42.702762,-96.600368,46_127
46,129,Walworth,South Dakota,5438,45.520019,-100.313424,46_129
46,135,Yankton,South Dakota,22438,42.902431,-97.394907,46_135
46,137,Ziebach,South Dakota,2801,44.939041,-101.524925,46_137
47,1,Anderson,Tennessee,75129,36.082029,-84.180288,47_1
47,3,Bedford,Tennessee,45058,35.512410,-86.464741,47_3
47,5,Benton,Tennessee,16489,36.071513,-88.090020,47_5
47,7,Bledsoe,Tennessee,12876,35.612132,-85.195883,47_7
47,9,Blount,Tennessee,123010,35.752926,-83.973022,47_9
47,11,Bradley,Tennessee,98963,35.166015,-84.859341,47_11
47,13,Campbell,Tennessee,40716,36.383124,-84.125923,47_13
47,15,Cannon,Tennessee,13801,35.800320,-86.062620,47_15
47,17,Carroll,Tennessee,28522,36.018048,-88.464475,47_17
47,19,Carter,Tennessee,57424,36.318376,-82.201421,47_19
47,21,Cheatham,Tennessee,39105,36.269635,-87.063974,47_21
47,23,Chester,Tennessee,17131,35.436863,-88.622571,47_23
47,25,Claiborne,Tennessee,32213,36.491598,-83.641750,47_25
47,27,Clay,Tennessee,7861,36.553965,-85.560947,47_27
47,29,Cocke,Tennessee,35662,35.947227,-83.174767,47_29
47,31,Coffee,Tennessee,52796,35.454014,-86.124954,47_31
47,33,Crockett,Tennessee,14586,35.789488,-89.122632,47_33
47,35,Cumberland,Tennessee,56053,35.954565,-85.020109,47_35
47,37,Davidson,Tennessee,626681,36.140596,-86.745450,47_37
47,39,Decatur,Tennessee,11757,35.610752,-88.126566,47_39
47,41,DeKalb,Tennessee,18723,35.966234,-85.838617,47_41
47,43,Dickson,Tennessee,49666,36.106096,-87.345598,47_43
47,45,Dyer,Tennessee,38335,36.058797,-89.359385,47_45
47,47,Fayette,Tennessee,38413,35.203083,-89.470445,47_47
47,49,Fentress,Tennessee,17959,36.365518,-84.936630,47_49
47,51,Franklin,Tennessee,41052,35.206924,-86.116239,47_51
47,53,Gibson,Tennessee,49683,35.938053,-88.876406,47_53
47,55,Giles,Tennessee,29485,35.191241,-87.031071,47_55
47,57,Grainger,Tennessee,22657,36.269199,-83.483361,47_57
47,59,Greene,Tennessee,68831,36.177294,-82.833456,47_59
47,61,Grundy,Tennessee,13703,35.341946,-85.720235,47_61
47,63,Hamblen,Tennessee,62544,36.215973,-83.296406,47_63
47,65,Hamilton,Tennessee,336463,35.093485,-85.205177,47_65
47,67,Hancock,Tennessee,6819,36.517795,-83.231350,47_67
47,69,Hardeman,Tennessee,27253,35.222290,-89.017224,47_69
47,71,Hardin,Tennessee,26026,35.199678,-88.226837,47_71
47,73,Hawkins,Tennessee,56833,36.462944,-82.873902,47_73
47,75,Haywood,Tennessee,18787,35.586187,-89.267291,47_75
47,77,Henderson,Tennessee,27769,35.648436,-88.402036,47_77
47,79,Henry,Tennessee,32330,36.319164,-88.293739,47_79
47,81,Hickman,Tennessee,24690,35.852522,-87.403679,47_81
47,83,Houston,Tennessee,8426,36.304687,-87.703330,47_83
47,85,Humphreys,Tennessee,18538,36.072233,-87.774505,47_85
47,87,Jackson,Tennessee,11638,36.329916,-85.628303,47_87
47,89,Jefferson,Tennessee,51407,36.067034,-83.453522,47_89
47,91,Johnson,Tennessee,18244,36.450735,-81.843103,47_91
47,93,Knox,Tennessee,432226,35.973839,-83.985913,47_93
47,95,Lake,Tennessee,7832,36.357362,-89.468133,47_95
47,97,Lauderdale,Tennessee,27815,35.762745,-89.541740,47_97
47,99,Lawrence,Tennessee,41869,35.235100,-87.355853,47_99
47,101,Lewis,Tennessee,12161,35.533806,-87.523745,47_101
47,103,Lincoln,Tennessee,33361,35.107495,-86.574658,47_103
47,105,Loudon,Tennessee,48556,35.759679,-84.286322,47_105
47,107,McMinn,Tennessee,52266,35.425632,-84.598553,47_107
47,109,McNairy,Tennessee,26075,35.177181,-88.542589,47_109
47,111,Macon,Tennessee,22248,36.535537,-86.022066,47_111
47,113,Madison,Tennessee,98294,35.650005,-88.822589,47_113
47,115,Marion,Tennessee,28237,35.109364,-85.604158,47_115
47,117,Marshall,Tennessee,30617,35.488656,-86.772777,47_117
47,119,Maury,Tennessee,80956,35.623000,-87.045667,47_119
47,121,Meigs,Tennessee,11753,35.503802,-84.815615,47_121
47,123,Monroe,Tennessee,44519,35.517149,-84.353878,47_123
47,125,Montgomery,Tennessee,172331,36.551703,-87.352951,47_125
47,127,Moore,Tennessee,6362,35.297553,-86.341444,47_127
47,129,Morgan,Tennessee,21987,36.098632,-84.590381,47_129
47,131,Obion,Tennessee,31807,36.396173,-89.080699,47_131
47,133,Overton,Tennessee,22083,36.348292,-85.322853,47_133
47,135,Perry,Tennessee,7915,35.652569,-87.858652,47_135
47,137,Pickett,Tennessee,5077,36.566056,-85.141613,47_137
47,139,Polk,Tennessee,16825,35.125651,-84.565986,47_139
47,141,Putnam,Tennessee,72321,36.163405,-85.503295,47_141
47,143,Rhea,Tennessee,31809,35.556242,-84.955218,47_143
47,145,Roane,Tennessee,54181,35.882073,-84.524136,47_145
47,147,Robertson,Tennessee,66283,36.484933,-86.832296,47_147
47,149,Rutherford,Tennessee,262604,35.892016,-86.447980,47_149
47,151,Scott,Tennessee,22228,36.453953,-84.506554,47_151
47,153,Sequatchie,Tennessee,14112,35.354219,-85.392052,47_153
47,155,Sevier,Tennessee,89889,35.861562,-83.580944,47_155
47,157,Shelby,Tennessee,927644,35.131228,-89.894188,47_157
47,159,Smith,Tennessee,19166,36.241092,-85.968484,47_159
47,161,Stewart,Tennessee,13324,36.493717,-87.798679,47_161
47,163,Sullivan,Tennessee,156823,36.531452,-82.394917,47_163
47,165,Sumner,Tennessee,160645,36.398559,-86.536931,47_165
47,167,Tipton,Tennessee,61081,35.478427,-89.748046,47_167
47,169,Trousdale,Tennessee,7870,36.393982,-86.170445,47_169
47,171,Unicoi,Tennessee,18313,36.149453,-82.396177,47_171
47,173,Union,Tennessee,19109,36.243267,-83.816526,47_173
47,175,Van Buren,Tennessee,5548,35.723509,-85.454470,47_175
47,177,Warren,Tennessee,39839,35.695537,-85.792646,47_177
47,179,Washington,Tennessee,122979,36.324631,-82.434713,47_179
47,181,Wayne,Tennessee,17021,35.257711,-87.789817,47_181
47,183,Weakley,Tennessee,35021,36.292721,-88.773558,47_183
47,185,White,Tennessee,25841,35.939892,-85.487471,47_185
47,187,Williamson,Tennessee,183182,35.920355,-86.855520,47_187
47,189,Wilson,Tennessee,113993,36.201286,-86.404093,47_189
48,1,Anderson,Texas,58458,31.776143,-95.687072,48_1
48,3,Andrews,Texas,14786,32.321660,-102.542123,48_3
48,5,Angelina,Texas,86771,31.312605,-94.714115,48_5
48,7,Aransas,Texas,23158,28.030072,-97.071875,48_7
48,9,Archer,Texas,9054,33.704490,-98.610345,48_9
48,11,Armstrong,Texas,1901,35.085722,-101.392092,48_11
48,13,Atascosa,Texas,44911,29.034632,-98.576202,48_13
48,15,Austin,Texas,28417,29.853256,-96.221858,48_15
48,17,Bailey,Texas,7165,34.216557,-102.745529,48_17
48,19,Bandera,Texas,20485,29.703543,-99.036031,48_19
48,21,Bastrop,Texas,74171,30.144282,-97.358916,48_21
48,23,Baylor,Texas,3726,33.596338,-99.261330,48_23
48,25,Bee,Texas,31861,28.396655,-97.736901,48_25
48,27,Bell,Texas,310235,31.084262,-97.592082,48_27
48,29,Bexar,Texas,1714773,29.479255,-98.525238,48_29
48,31,Blanco,Texas,10497,30.185496,-98.393265,48_31
48,33,Borden,Texas,641,32.746089,-101.426185,48_33
48,35,Bosque,Texas,18212,31.862160,-97.576972,48_35
48,37,Bowie,Texas,92565,33.436159,-94.203466,48_37
48,39,Brazoria,Texas,313166,29.329215,-95.385415,48_39
48,41,Brazos,Texas,194851,30.628865,-96.330590,48_41
48,43,Brewster,Texas,9232,30.217438,-103.617388,48_43
48,45,Briscoe,Texas,1637,34.440834,-101.232801,48_45
48,47,Brooks,Texas,7223,27.204776,-98.144221,48_47
48,49,Brown,Texas,38106,31.731622,-98.989458,48_49
48,51,Burleson,Texas,17187,30.479774,-96.646318,48_51
48,53,Burnet,Texas,42750,30.671778,-98.244836,48_53
48,55,Caldwell,Texas,38066,29.852388,-97.686629,48_55
48,57,Calhoun,Texas,21381,28.586063,-96.625056,48_57
48,59,Callahan,Texas,13544,32.346951,-99.448422,48_59
48,61,Cameron,Texas,406220,26.045736,-97.556998,48_61
48,63,Camp,Texas,12401,32.990653,-94.984080,48_63
48,65,Carson,Texas,6182,35.384076,-101.329281,48_65
48,67,Cass,Texas,30464,33.079821,-94.299328,48_67
48,69,Castro,Texas,8062,34.521244,-102.268920,48_69
48,71,Chambers,Texas,35096,29.801262,-94.741728,48_71
48,73,Cherokee,Texas,50845,31.904972,-95.211216,48_73
48,75,Childress,Texas,7041,34.428815,-100.225433,48_75
48,77,Clay,Texas,10752,33.828051,-98.245004,48_77
48,79,Cochran,Texas,3127,33.687756,-102.737454,48_79
48,81,Coke,Texas,3320,31.904324,-100.405638,48_81
48,83,Coleman,Texas,8895,31.808605,-99.423304,48_83
48,85,Collin,Texas,782341,33.099357,-96.693057,48_85
48,87,Collingsworth,Texas,3057,34.863545,-100.216872,48_87
48,89,Colorado,Texas,20874,29.661294,-96.536638,48_89
48,91,Comal,Texas,108472,29.764495,-98.221819,48_91
48,93,Comanche,Texas,13974,31.969672,-98.557373,48_93
48,95,Concho,Texas,4087,31.280122,-99.859636,48_95
48,97,Cooke,Texas,38437,33.610424,-97.137065,48_97
48,99,Coryell,Texas,75388,31.239826,-97.828854,48_99
48,101,Cottle,Texas,1505,34.019044,-100.300376,48_101
48,103,Crane,Texas,4375,31.400898,-102.352002,48_103
48,105,Crockett,Texas,3719,30.707106,-101.220153,48_105
48,107,Crosby,Texas,6059,33.664489,-101.361212,48_107
48,109,Culberson,Texas,2398,31.071834,-104.821069,48_109
48,111,Dallam,Texas,6703,36.110008,-102.577929,48_111
48,113,Dallas,Texas,2368139,32.808956,-96.788197,48_113
48,115,Dawson,Texas,13833,32.734650,-101.949316,48_115
48,117,Deaf Smith,Texas,19372,34.835104,-102.402042,48_117
48,119,Delta,Texas,5231,33.374580,-95.704605,48_119
48,121,Denton,Texas,662614,33.109148,-97.019684,48_121
48,123,DeWitt,Texas,20097,29.101571,-97.313585,48_123
48,125,Dickens,Texas,2444,33.534982,-100.852578,48_125
48,127,Dimmit,Texas,9996,28.519099,-99.817579,48_127
48,129,Donley,Texas,3677,34.942070,-100.854050,48_129
48,131,Duval,Texas,11782,27.729918,-98.389589,48_131
48,133,Eastland,Texas,18583,32.356034,-98.840622,48_133
48,135,Ector,Texas,137130,31.864941,-102.385800,48_135
48,137,Edwards,Texas,2002,29.977801,-100.199570,48_137
48,139,Ellis,Texas,149610,32.423916,-96.815886,48_139
48,141,El Paso,Texas,800647,31.782045,-106.375936,48_141
48,143,Erath,Texas,37890,32.206569,-98.228806,48_143
48,145,Falls,Texas,17866,31.260968,-96.950734,48_145
48,147,Fannin,Texas,33915,33.561545,-96.175947,48_147
48,149,Fayette,Texas,24554,29.852400,-96.897998,48_149
48,151,Fisher,Texas,3974,32.773990,-100.413883,48_151
48,153,Floyd,Texas,6446,34.042836,-101.376103,48_153
48,155,Foard,Texas,1336,33.991937,-99.701195,48_155
48,157,Fort Bend,Texas,585375,29.613217,-95.663045,48_157
48,159,Franklin,Texas,10605,33.126081,-95.223453,48_159
48,161,Freestone,Texas,19816,31.696374,-96.209634,48_161
48,163,Frio,Texas,17217,28.845787,-99.107465,48_163
48,165,Gaines,Texas,17526,32.760539,-102.658431,48_165
48,167,Galveston,Texas,291309,29.424115,-95.013496,48_167
48,169,Garza,Texas,6461,33.198856,-101.385674,48_169
48,171,Gillespie,Texas,24837,30.272524,-98.905778,48_171
48,173,Glasscock,Texas,1226,31.851318,-101.514268,48_173
48,175,Goliad,Texas,7210,28.704105,-97.370374,48_175
48,177,Gonzales,Texas,19807,29.476703,-97.503570,48_177
48,179,Gray,Texas,22535,35.527957,-100.938403,48_179
48,181,Grayson,Texas,120877,33.649485,-96.624643,48_181
48,183,Gregg,Texas,121730,32.498080,-94.791330,48_183
48,185,Grimes,Texas,26604,30.447103,-96.009259,48_185
48,187,Guadalupe,Texas,131533,29.598985,-98.097778,48_187
48,189,Hale,Texas,36273,34.145755,-101.739801,48_189
48,191,Hall,Texas,3353,34.658133,-100.604341,48_191
48,193,Hamilton,Texas,8517,31.761315,-98.099032,48_193
48,195,Hansford,Texas,5613,36.213931,-101.273482,48_195
48,197,Hardeman,Texas,4139,34.283002,-99.694647,48_197
48,199,Hardin,Texas,54635,30.303364,-94.262169,48_199
48,201,Harris,Texas,4092459,29.807479,-95.417454,48_201
48,203,Harrison,Texas,65631,32.534967,-94.412978,48_203
48,205,Hartley,Texas,6062,35.984331,-102.488764,48_205
48,207,Haskell,Texas,5899,33.178592,-99.767465,48_207
48,209,Hays,Texas,157107,30.002460,-97.935889,48_209
48,211,Hemphill,Texas,3807,35.893959,-100.364036,48_211
48,213,Henderson,Texas,78532,32.237902,-95.889717,48_213
48,215,Hidalgo,Texas,774769,26.232452,-98.184054,48_215
48,217,Hill,Texas,35089,31.998096,-97.174067,48_217
48,219,Hockley,Texas,22935,33.586415,-102.334830,48_219
48,221,Hood,Texas,51182,32.432951,-97.765687,48_221
48,223,Hopkins,Texas,35161,33.124117,-95.586932,48_223
48,225,Houston,Texas,23732,31.298935,-95.464820,48_225
48,227,Howard,Texas,35012,32.242066,-101.464986,48_227
48,229,Hudspeth,Texas,3476,31.420986,-105.641319,48_229
48,231,Hunt,Texas,86129,33.085785,-96.095018,48_231
48,233,Hutchinson,Texas,22150,35.680700,-101.448842,48_233
48,235,Irion,Texas,1599,31.266676,-100.844201,48_235
48,237,Jack,Texas,9044,33.198497,-98.168776,48_237
48,239,Jackson,Texas,14075,28.961331,-96.594951,48_239
48,241,Jasper,Texas,35710,30.736464,-93.994075,48_241
48,243,Jeff Davis,Texas,2342,30.603582,-103.990284,48_243
48,245,Jefferson,Texas,252273,30.012330,-94.067554,48_245
48,247,Jim Hogg,Texas,5300,27.304609,-98.683620,48_247
48,249,Jim Wells,Texas,40838,27.751904,-98.064602,48_249
48,251,Johnson,Texas,150934,32.435783,-97.325793,48_251
48,253,Jones,Texas,20202,32.711236,-99.808917,48_253
48,255,Karnes,Texas,14824,28.856195,-97.864151,48_255
48,257,Kaufman,Texas,103350,32.656168,-96.338534,48_257
48,259,Kendall,Texas,33410,29.841299,-98.725533,48_259
48,261,Kenedy,Texas,416,27.065647,-97.773573,48_261
48,263,Kent,Texas,808,33.247856,-100.629728,48_263
48,265,Kerr,Texas,49625,30.039931,-99.159771,48_265
48,267,Kimble,Texas,4607,30.490095,-99.732497,48_267
48,269,King,Texas,286,33.653281,-100.314415,48_269
48,271,Kinney,Texas,3598,29.304886,-100.418801,48_271
48,273,Kleberg,Texas,32061,27.492495,-97.857766,48_273
48,275,Knox,Texas,3719,33.464244,-99.705702,48_275
48,277,Lamar,Texas,49793,33.674176,-95.535640,48_277
48,279,Lamb,Texas,13977,34.028478,-102.324158,48_279
48,281,Lampasas,Texas,19677,31.095880,-98.116277,48_281
48,283,La Salle,Texas,6886,28.336046,-99.249834,48_283
48,285,Lavaca,Texas,19263,29.409258,-97.047964,48_285
48,287,Lee,Texas,16612,30.270012,-96.967301,48_287
48,289,Leon,Texas,16801,31.299280,-96.046864,48_289
48,291,Liberty,Texas,75643,30.155392,-94.901747,48_291
48,293,Limestone,Texas,23384,31.592033,-96.520288,48_293
48,295,Lipscomb,Texas,3302,36.387589,-100.354171,48_295
48,297,Live Oak,Texas,11531,28.341838,-98.105736,48_297
48,299,Llano,Texas,19301,30.684899,-98.511609,48_299
48,301,Loving,Texas,82,31.745821,-103.602226,48_301
48,303,Lubbock,Texas,278831,33.556622,-101.887742,48_303
48,305,Lynn,Texas,5915,33.181411,-101.807743,48_305
48,307,McCulloch,Texas,8283,31.150738,-99.337039,48_307
48,309,McLennan,Texas,234906,31.541318,-97.171313,48_309
48,311,McMullen,Texas,707,28.449157,-98.510050,48_311
48,313,Madison,Texas,13664,30.955599,-95.897089,48_313
48,315,Marion,Texas,10546,32.789690,-94.423837,48_315
48,317,Martin,Texas,4799,32.184223,-101.825151,48_317
48,319,Mason,Texas,4012,30.753290,-99.216248,48_319
48,321,Matagorda,Texas,36702,28.915316,-96.002899,48_321
48,323,Maverick,Texas,54258,28.709470,-100.481002,48_323
48,325,Medina,Texas,46006,29.305418,-98.968309,48_325
48,327,Menard,Texas,2242,30.899442,-99.772013,48_327
48,329,Midland,Texas,136872,32.002748,-102.106662,48_329
48,331,Milam,Texas,24757,30.747373,-97.010430,48_331
48,333,Mills,Texas,4936,31.486443,-98.578116,48_333
48,335,Mitchell,Texas,9403,32.392977,-100.863291,48_335
48,337,Montague,Texas,19719,33.638280,-97.756255,48_337
48,339,Montgomery,Texas,455746,30.232068,-95.468727,48_339
48,341,Moore,Texas,21904,35.904748,-101.956199,48_341
48,343,Morris,Texas,12934,33.071717,-94.724610,48_343
48,345,Motley,Texas,1210,34.012828,-100.844887,48_345
48,347,Nacogdoches,Texas,64524,31.623266,-94.642764,48_347
48,349,Navarro,Texas,47735,32.079812,-96.488644,48_349
48,351,Newton,Texas,14445,30.687746,-93.751989,48_351
48,353,Nolan,Texas,15216,32.449322,-100.411684,48_353
48,355,Nueces,Texas,340223,27.733674,-97.430035,48_355
48,357,Ochiltree,Texas,10223,36.381028,-100.810965,48_357
48,359,Oldham,Texas,2052,35.324274,-102.390158,48_359
48,361,Orange,Texas,81837,30.124169,-93.870235,48_361
48,363,Palo Pinto,Texas,28111,32.778005,-98.167593,48_363
48,365,Panola,Texas,23796,32.167392,-94.331166,48_365
48,367,Parker,Texas,116927,32.794168,-97.736777,48_367
48,369,Parmer,Texas,10269,34.538847,-102.815812,48_369
48,371,Pecos,Texas,15507,30.898458,-102.790862,48_371
48,373,Polk,Texas,45413,30.743717,-94.940487,48_373
48,375,Potter,Texas,121073,35.221681,-101.836644,48_375
48,377,Presidio,Texas,7818,29.807527,-104.260977,48_377
48,379,Rains,Texas,10914,32.886055,-95.797078,48_379
48,381,Randall,Texas,120725,35.121463,-101.888863,48_381
48,383,Reagan,Texas,3367,31.215015,-101.465521,48_383
48,385,Real,Texas,3309,29.719686,-99.841559,48_385
48,387,Red River,Texas,12860,33.592399,-95.071170,48_387
48,389,Reeves,Texas,13783,31.382677,-103.532874,48_389
48,391,Refugio,Texas,7383,28.290390,-97.244247,48_391
48,393,Roberts,Texas,929,35.720593,-100.705316,48_393
48,395,Robertson,Texas,16622,30.970148,-96.547126,48_395
48,397,Rockwall,Texas,78337,32.915625,-96.435493,48_397
48,399,Runnels,Texas,10501,31.801037,-99.994273,48_399
48,401,Rusk,Texas,53330,32.193758,-94.797713,48_401
48,403,Sabine,Texas,10834,31.338566,-93.850011,48_403
48,405,San Augustine,Texas,8865,31.443536,-94.150624,48_405
48,407,San Jacinto,Texas,26384,30.547998,-95.131415,48_407
48,409,San Patricio,Texas,64804,27.947285,-97.399384,48_409
48,411,San Saba,Texas,6131,31.190792,-98.763369,48_411
48,413,Schleicher,Texas,3461,30.875183,-100.581777,48_413
48,415,Scurry,Texas,16921,32.705897,-100.905311,48_415
48,417,Shackelford,Texas,3378,32.688185,-99.308669,48_417
48,419,Shelby,Texas,25448,31.823558,-94.180373,48_419
48,421,Sherman,Texas,3034,36.336364,-101.996669,48_421
48,423,Smith,Texas,209714,32.326711,-95.297792,48_423
48,425,Somervell,Texas,8490,32.237870,-97.752805,48_425
48,427,Starr,Texas,60968,26.388176,-98.841190,48_427
48,429,Stephens,Texas,9630,32.754222,-98.904243,48_429
48,431,Sterling,Texas,1143,31.839559,-100.993423,48_431
48,433,Stonewall,Texas,1490,33.145963,-100.236102,48_433
48,435,Sutton,Texas,4128,30.562364,-100.630735,48_435
48,437,Swisher,Texas,7854,34.531837,-101.771547,48_437
48,439,Tarrant,Texas,1809034,32.762190,-97.244748,48_439
48,441,Taylor,Texas,131506,32.423132,-99.768456,48_441
48,443,Terrell,Texas,984,30.159691,-102.356398,48_443
48,445,Terry,Texas,12651,33.183905,-102.271641,48_445
48,447,Throckmorton,Texas,1641,33.139397,-99.134420,48_447
48,449,Titus,Texas,32334,33.175718,-94.966822,48_449
48,451,Tom Green,Texas,110224,31.452272,-100.460084,48_451
48,453,Travis,Texas,1024266,30.310250,-97.749981,48_453
48,455,Trinity,Texas,14585,31.000011,-95.245491,48_455
48,457,Tyler,Texas,21766,30.741967,-94.365305,48_457
48,459,Upshur,Texas,39309,32.697983,-94.925153,48_459
48,461,Upton,Texas,3355,31.183695,-102.122277,48_461
48,463,Uvalde,Texas,26405,29.247671,-99.754750,48_463
48,465,Val Verde,Texas,48879,29.380730,-100.898068,48_465
48,467,Van Zandt,Texas,52579,32.577970,-95.833094,48_467
48,469,Victoria,Texas,86793,28.820583,-96.990925,48_469
48,471,Walker,Texas,67861,30.729192,-95.535016,48_471
48,473,Waller,Texas,43205,30.021425,-95.968855,48_473
48,475,Ward,Texas,10658,31.565078,-102.921099,48_475
48,477,Washington,Texas,33718,30.182708,-96.396264,48_477
48,479,Webb,Texas,250304,27.520331,-99.476350,48_479
48,481,Wharton,Texas,41280,29.276822,-96.175663,48_481
48,483,Wheeler,Texas,5410,35.353697,-100.265178,48_483
48,485,Wichita,Texas,131500,33.922335,-98.551696,48_485
48,487,Wilbarger,Texas,13535,34.147319,-99.296459,48_487
48,489,Willacy,Texas,22134,26.452145,-97.779937,48_489
48,491,Williamson,Texas,422679,30.554707,-97.711430,48_491
48,493,Wilson,Texas,42918,29.226084,-98.142066,48_493
48,495,Winkler,Texas,7110,31.841034,-103.099982,48_495
48,497,Wise,Texas,59127,33.164603,-97.637257,48_497
48,499,Wood,Texas,41964,32.772492,-95.396924,48_499
48,501,Yoakum,Texas,7879,33.025705,-102.829655,48_501
48,503,Young,Texas,18550,33.166529,-98.625208,48_503
48,505,Zapata,Texas,14018,26.902457,-99.265860,48_505
48,507,Zavala,Texas,11677,28.757996,-99.807717,48_507
49,1,Beaver,Utah,6629,38.299707,-112.776347,49_1
49,3,Box Elder,Utah,49975,41.591026,-112.099770,49_3
49,5,Cache,Utah,112656,41.744338,-111.840612,49_5
49,7,Carbon,Utah,21403,39.601629,-110.777221,49_7
49,9,Daggett,Utah,1059,40.967854,-109.646088,49_9
49,11,Davis,Utah,306479,41.019570,-111.958756,49_11
49,13,Duchesne,Utah,18607,40.289409,-110.165397,49_13
49,15,Emery,Utah,10976,39.216051,-110.925129,49_15
49,17,Garfield,Utah,5172,37.761850,-112.088923,49_17
49,19,Grand,Utah,9225,38.569104,-109.530222,49_19
49,21,Iron,Utah,46163,37.709161,-113.073838,49_21
49,23,Juab,Utah,10246,39.750368,-111.894782,49_23
49,25,Kane,Utah,7125,37.114838,-112.425977,49_25
49,27,Millard,Utah,12503,39.214604,-112.494882,49_27
49,29,Morgan,Utah,9469,41.073208,-111.718106,49_29
49,31,Piute,Utah,1556,38.288475,-112.208162,49_31
49,33,Rich,Utah,2264,41.766890,-111.278738,49_33
49,35,Salt Lake,Utah,1029655,40.646321,-111.922762,49_35
49,37,San Juan,Utah,14746,37.523884,-109.521036,49_37
49,39,Sanpete,Utah,27822,39.380549,-111.606832,49_39
49,41,Sevier,Utah,20802,38.774740,-112.042048,49_41
49,43,Summit,Utah,36324,40.727812,-111.470760,49_43
49,45,Tooele,Utah,58218,40.560780,-112.379217,49_45
49,47,Uintah,Utah,32588,40.426480,-109.597164,49_47
49,49,Utah,Utah,516564,40.272349,-111.731580,49_49
49,51,Wasatch,Utah,23530,40.505696,-111.412248,49_51
49,53,Washington,Utah,138115,37.135163,-113.519705,49_53
49,55,Wayne,Utah,2778,38.361636,-111.467245,49_55
49,57,Weber,Utah,231236,41.224614,-111.990305,49_57
50,1,Addison,Vermont,36821,44.062470,-73.166759,50_1
50,3,Bennington,Vermont,37125,42.972541,-73.153520,50_3
50,5,Caledonia,Vermont,31227,44.467875,-72.075120,50_5
50,7,Chittenden,Vermont,156545,44.480855,-73.149444,50_7
50,9,Essex,Vermont,6306,44.666929,-71.740577,50_9
50,11,Franklin,Vermont,47746,44.840447,-72.993263,50_11
50,13,Grand Isle,Vermont,6970,44.794410,-73.298303,50_13
50,15,Lamoille,Vermont,24475,44.587560,-72.653257,50_15
50,17,Orange,Vermont,28936,43.996017,-72.394216,50_17
50,19,Orleans,Vermont,27231,44.864953,-72.223292,50_19
50,21,Rutland,Vermont,61642,43.601633,-73.045536,50_21
50,23,Washington,Vermont,59534,44.241925,-72.583920,50_23
50,25,Windham,Vermont,44513,42.956310,-72.616160,50_25
50,27,Windsor,Vermont,56670,43.545556,-72.491252,50_27
51,1,Accomack,Virginia,33164,37.784132,-75.641008,51_1
51,3,Albemarle,Virginia,98970,38.050160,-78.516763,51_3
51,5,Alleghany,Virginia,16250,37.800535,-79.929401,51_5
51,7,Amelia,Virginia,12690,37.341681,-77.977011,51_7
51,9,Amherst,Virginia,32353,37.519237,-79.102718,51_9
51,11,Appomattox,Virginia,14973,37.359958,-78.833953,51_11
51,13,Arlington,Virginia,207627,38.874900,-77.100820,51_13
51,15,Augusta,Virginia,73750,38.128030,-79.032141,51_15
51,17,Bath,Virginia,4731,38.017866,-79.764614,51_17
51,19,Bedford,Virginia,68676,37.314607,-79.497893,51_19
51,21,Bland,Virginia,6824,37.150725,-81.089354,51_21
51,23,Botetourt,Virginia,33148,37.448222,-79.851418,51_23
51,25,Brunswick,Virginia,17434,36.756799,-77.860740,51_25
51,27,Buchanan,Virginia,24098,37.264125,-82.058814,51_27
51,29,Buckingham,Virginia,17146,37.582102,-78.483454,51_29
51,31,Campbell,Virginia,54842,37.257950,-79.165807,51_31
51,33,Caroline,Virginia,28545,38.008601,-77.433166,51_33
51,35,Carroll,Virginia,30042,36.712893,-80.763589,51_35
51,36,Charles City,Virginia,7256,37.381884,-77.102373,51_36
51,37,Charlotte,Virginia,12586,37.017568,-78.630844,51_37
51,41,Chesterfield,Virginia,316236,37.418224,-77.550555,51_41
51,43,Clarke,Virginia,14034,39.129687,-77.988093,51_43
51,45,Craig,Virginia,5190,37.476038,-80.174522,51_45
51,47,Culpeper,Virginia,46689,38.500155,-77.997848,51_47
51,49,Cumberland,Virginia,10052,37.483249,-78.257306,51_49
51,51,Dickenson,Virginia,15903,37.142003,-82.379283,51_51
51,53,Dinwiddie,Virginia,28001,37.135094,-77.560538,51_53
51,57,Essex,Virginia,11151,37.911272,-76.905490,51_57
51,59,Fairfax,Virginia,1081726,38.843734,-77.258936,51_59
51,61,Fauquier,Virginia,65203,38.696041,-77.777194,51_61
51,63,Floyd,Virginia,15279,36.944158,-80.342686,51_63
51,65,Fluvanna,Virginia,25691,37.888175,-78.301879,51_65
51,67,Franklin,Virginia,56159,37.016004,-79.861232,51_67
51,69,Frederick,Virginia,78305,39.168677,-78.193089,51_69
51,71,Giles,Virginia,17286,37.317609,-80.716890,51_71
51,73,Gloucester,Virginia,36858,37.377825,-76.530947,51_73
51,75,Goochland,Virginia,21717,37.703091,-77.851860,51_75
51,77,Grayson,Virginia,15533,36.648239,-81.119300,51_77
51,79,Greene,Virginia,18403,38.254353,-78.422182,51_79
51,81,Greensville,Virginia,12243,36.721194,-77.537371,51_81
51,83,Halifax,Virginia,36241,36.750030,-78.927107,51_83
